index,l1,l2,l3,l4,l5,l6
1324,0.23504621,0.18708147,0.49646124,0.15866318,0.4377082,0.59908795
1325,0.24979906,0.21725066,0.59720373,0.14990914,0.37387177,0.44949868
1326,0.21976648,0.18375264,0.5289219,0.14855611,0.46191555,0.62689674
1327,0.27568427,0.21445128,0.5803178,0.13640541,0.41079128,0.48953617
1328,0.24865653,0.21416357,0.5880577,0.15758254,0.38069212,0.45081243
1329,0.22612014,0.17970166,0.4878682,0.16261074,0.4377811,0.5768576
1330,0.24734311,0.21650046,0.63200706,0.16013367,0.39491802,0.46629035
1331,0.25070375,0.21485204,0.5927902,0.16801831,0.37757325,0.4530168
1332,0.23113489,0.17936538,0.49423295,0.172722,0.390126,0.50479233
1333,0.2467752,0.1961856,0.5662569,0.15677135,0.48425087,0.60356414
1334,0.23580617,0.18104316,0.49043283,0.17959066,0.36901155,0.47082713
1335,0.26311117,0.20537251,0.56780076,0.15193124,0.4421687,0.5293255
1336,0.23290598,0.19246724,0.51884246,0.15570861,0.44772166,0.6017113
1337,0.239241,0.21284808,0.5781311,0.18224135,0.38717332,0.47819695
1338,0.27618325,0.21714306,0.5850977,0.13670039,0.40110207,0.47620854
1339,0.25171298,0.2010303,0.56081456,0.15630458,0.46382144,0.56085145
1340,0.23901,0.18818721,0.5373066,0.15431157,0.47402912,0.6318723
1341,0.24883373,0.21937011,0.6291478,0.16638692,0.39275584,0.47014678
1342,0.23990142,0.21193753,0.61842215,0.15400238,0.39682323,0.4720291
1343,0.22048663,0.1851618,0.5185847,0.1545048,0.44823426,0.60112154
1344,0.245157,0.21437949,0.59051466,0.16195448,0.38841173,0.46085063
1345,0.2354956,0.18636039,0.4912986,0.18284415,0.3536191,0.4402262
1346,0.24123941,0.21396741,0.6094439,0.15484332,0.389811,0.4668982
1347,0.22234355,0.17849386,0.49704677,0.1564088,0.44520617,0.59566724
1348,0.23398307,0.1850557,0.49065757,0.18712041,0.35561287,0.4368858
1349,0.27213496,0.22329867,0.58994734,0.146628,0.37752712,0.44745523
1350,0.23085105,0.19227141,0.5358921,0.1520783,0.46138686,0.62366027
1351,0.254045,0.21748897,0.594568,0.14868382,0.37476146,0.44690895
1352,0.25700298,0.21221371,0.56594527,0.1700183,0.43544734,0.5292907
1353,0.2801383,0.2235917,0.5884179,0.13931158,0.3939962,0.46547437
1354,0.24634722,0.20810121,0.5347796,0.18057021,0.39624545,0.4838886
1355,0.23501998,0.19357897,0.5084892,0.19032449,0.36329886,0.43969178
1356,0.2551512,0.218179,0.61866456,0.16276357,0.38138732,0.45327133
1357,0.26030278,0.21236235,0.5773339,0.1594628,0.42324218,0.5072431
1358,0.23540692,0.18838559,0.51708645,0.16873339,0.443087,0.56989276
1359,0.24054648,0.21179403,0.62854415,0.1557089,0.39705795,0.46962932
1360,0.26556054,0.21924938,0.5896291,0.15494375,0.37436867,0.45455107
1361,0.2249739,0.18131267,0.49709737,0.15846446,0.4479444,0.5928968
1362,0.24325244,0.20978259,0.5839482,0.17534442,0.38187793,0.46557096
1363,0.24772781,0.19212379,0.5653719,0.15575284,0.48627973,0.6080903
1364,0.23552075,0.19290866,0.49196196,0.17943895,0.40405697,0.5111109
1365,0.25055283,0.21458511,0.594213,0.16706865,0.38118586,0.45324802
1366,0.24037261,0.19132356,0.53134286,0.15685184,0.44757873,0.5841845
1367,0.24707092,0.21635568,0.5624468,0.178663,0.39878154,0.47880223
1368,0.23551248,0.20181048,0.5271944,0.1904231,0.36410117,0.44497207
1369,0.24401447,0.19553792,0.55540204,0.157341,0.47266254,0.60572815
1370,0.25522816,0.20336261,0.5583286,0.16119148,0.4517846,0.5447411
1371,0.24434718,0.21421936,0.5572071,0.19023117,0.36745924,0.44860816
1372,0.26882753,0.22119653,0.5894084,0.15202582,0.38487926,0.45975113
1373,0.26620737,0.21041232,0.57518166,0.15187299,0.43022582,0.51172745
1374,0.2204735,0.18028143,0.5076888,0.14864546,0.45809886,0.61520916
1375,0.226874,0.18000625,0.48736274,0.16656338,0.41569096,0.54739773
1376,0.2348395,0.18944961,0.4922365,0.17400919,0.42721087,0.5492544
1377,0.26388443,0.20612575,0.5786305,0.15055673,0.44249046,0.53507704
1378,0.2356842,0.19020584,0.4832837,0.17986476,0.3652553,0.46119243
1379,0.25681362,0.21680543,0.56735957,0.1663813,0.39135566,0.47894558
1380,0.23680821,0.18668595,0.51060826,0.15612465,0.44834676,0.6023546
1381,0.24647611,0.19976303,0.53750765,0.1749549,0.44656605,0.55259323
1382,0.2479365,0.20787972,0.5669138,0.1720939,0.37391964,0.44638878
1383,0.24664573,0.21437979,0.61519176,0.15758623,0.38568383,0.45465928
1384,0.24284294,0.21336842,0.5933986,0.15299486,0.37965512,0.45395437
1385,0.2455526,0.19942525,0.5519176,0.16149181,0.45763895,0.56646997
1386,0.25482213,0.2151932,0.55395615,0.17800197,0.41199434,0.5012435
1387,0.27717915,0.21906017,0.5855588,0.1430808,0.41377673,0.49603736
1388,0.24983254,0.21574712,0.5736057,0.17443648,0.3966946,0.47465467
1389,0.23424736,0.19000474,0.502025,0.15800227,0.43183863,0.5923539
1390,0.25684702,0.19925246,0.57212937,0.1472073,0.45824468,0.5643327
1391,0.24861923,0.21844174,0.61558986,0.17559436,0.3914001,0.47109377
1392,0.2747222,0.22223504,0.593023,0.14913532,0.41002223,0.49015242
1393,0.26997846,0.2192765,0.59070665,0.15473725,0.3998841,0.480512
1394,0.2404813,0.21032126,0.6036857,0.15430541,0.39013582,0.4604701
1395,0.242622,0.20403819,0.5419562,0.17767452,0.37595767,0.44879583
1396,0.24680963,0.20485029,0.5266627,0.17840922,0.4217786,0.5268637
1397,0.23150034,0.1831452,0.48246974,0.17589772,0.3788031,0.48328957
1398,0.23944536,0.20007709,0.51713955,0.17990223,0.37309682,0.45629287
1399,0.23101434,0.18684746,0.49970406,0.15765569,0.43741518,0.58823633
1400,0.25170788,0.21807525,0.5910586,0.1549244,0.37858564,0.4564079
1401,0.2525488,0.21620443,0.58274674,0.16167893,0.38315272,0.46238044
1402,0.22683041,0.18040599,0.5006379,0.16644771,0.41516814,0.5468329
1403,0.23675552,0.20097563,0.5446974,0.18063167,0.37544042,0.45752203
1404,0.23526296,0.2028586,0.53860164,0.18534717,0.37524277,0.45843232
1405,0.2433597,0.19981965,0.53922635,0.17683138,0.3571338,0.43549436
1406,0.24234109,0.20416696,0.5543715,0.17364456,0.36548004,0.44481653
1407,0.2317259,0.18160564,0.48462948,0.18430218,0.34981117,0.4410691
1408,0.23470175,0.18476239,0.4926828,0.18430635,0.35282815,0.43854722
1409,0.23789147,0.19064614,0.50709736,0.18348886,0.35631105,0.43690863
1410,0.2364305,0.19366656,0.5143587,0.18468145,0.36087584,0.44024456
1411,0.23761037,0.18336943,0.48337317,0.18231003,0.34807172,0.44037473
1412,0.23547132,0.18119839,0.4801346,0.18383726,0.3490692,0.44177982
1413,0.2565334,0.22442913,0.5813958,0.18017039,0.41264573,0.53400373
1414,0.2840087,0.23655155,0.6348354,0.17138459,0.4680689,0.60465455
1415,0.26071954,0.21839072,0.5220174,0.20818579,0.43828177,0.5654769
1416,0.25896612,0.2142492,0.53539497,0.20755443,0.44956586,0.5577474
1417,0.25916386,0.22658469,0.59691125,0.17907232,0.41774836,0.533684
1418,0.27543646,0.22292733,0.5344941,0.18674979,0.4729548,0.59096706
1419,0.2825103,0.24717052,0.6436567,0.18922965,0.48074326,0.6348426
1420,0.2720564,0.22285885,0.5246651,0.20654112,0.42950755,0.56212413
1421,0.23899966,0.2025927,0.51052487,0.19244923,0.42953044,0.56438565
1422,0.27313733,0.24694645,0.59954095,0.21120885,0.4509396,0.6317284
1423,0.27665526,0.22654963,0.5559721,0.1775745,0.47498563,0.59446657
1424,0.2527278,0.2218526,0.6048944,0.17023802,0.42403534,0.5190644
1425,0.29041967,0.23535208,0.6499729,0.1536795,0.46328896,0.58810425
1426,0.26019385,0.21671548,0.5078939,0.20341252,0.42069545,0.5685503
1427,0.27186787,0.22126009,0.5303841,0.18820539,0.46881968,0.5943685
1428,0.27386296,0.23093742,0.5849162,0.17032352,0.44382167,0.5890354
1429,0.28884104,0.26406714,0.6292988,0.21405391,0.448328,0.6433524
1430,0.24230453,0.21307072,0.5584347,0.17570093,0.4053105,0.5121927
1431,0.26945087,0.23856448,0.5639443,0.20018664,0.4249015,0.58236325
1432,0.23604935,0.207217,0.54472756,0.18067749,0.4159278,0.5321492
1433,0.27536255,0.24697958,0.5906986,0.19867927,0.42341602,0.58038104
1434,0.27049866,0.2260386,0.5220059,0.20410421,0.4303274,0.5743241
1435,0.26773223,0.23665154,0.589137,0.19326055,0.42408323,0.561111
1436,0.26759496,0.22457853,0.5931634,0.15510944,0.48107633,0.61199844
1437,0.2869297,0.2634163,0.65285414,0.21360406,0.47563708,0.6722778
1438,0.27596706,0.22712003,0.5176428,0.20707849,0.4080948,0.5583888
1439,0.25205347,0.21585514,0.54319257,0.17957787,0.40915963,0.52055043
1440,0.26228005,0.22223303,0.51773655,0.20577067,0.4669459,0.6003297
1441,0.28603268,0.25332958,0.609851,0.21395047,0.45101774,0.6369566
1442,0.24359971,0.20534971,0.5158143,0.18537232,0.41376933,0.5271574
1443,0.26469538,0.21894759,0.5176028,0.20510298,0.42078504,0.55743414
1444,0.2726338,0.22696519,0.5729675,0.1636034,0.4819788,0.60369104
1445,0.24372828,0.21456304,0.5681174,0.17409,0.4017,0.5073721
1446,0.27947962,0.25601935,0.65000486,0.20999365,0.47894868,0.66664577
1447,0.2786974,0.23548679,0.533979,0.20925018,0.41645098,0.5771638
1448,0.26738903,0.23266,0.59299266,0.18462946,0.4178296,0.54043853
1449,0.2625385,0.22058484,0.5448731,0.1975883,0.44638237,0.5393647
1450,0.25380707,0.22089276,0.539096,0.18210971,0.4093201,0.5193045
1451,0.27825224,0.22697376,0.6104354,0.14976555,0.46003312,0.5969932
1452,0.26769775,0.22595862,0.5257396,0.20584387,0.44746703,0.5850072
1453,0.26333013,0.23076254,0.56098986,0.19187921,0.42008984,0.563473
1454,0.25009987,0.21962607,0.5986136,0.17188811,0.41754395,0.51974213
1455,0.26485038,0.22623342,0.52678806,0.1999359,0.42177874,0.5745835
1456,0.2929002,0.26365218,0.641111,0.21650021,0.4651889,0.6552722
1457,0.23076025,0.20172617,0.52372867,0.18492042,0.42494962,0.5466814
1458,0.2688398,0.23297252,0.56055427,0.19266628,0.4312679,0.58423835
1459,0.25294575,0.21926536,0.5291183,0.1981941,0.4407328,0.5574389
1460,0.271595,0.22440493,0.5266129,0.20468795,0.4324327,0.5705558
1461,0.24991615,0.21827894,0.58439344,0.17138182,0.40809533,0.50755674
1462,0.27764153,0.22827378,0.5237066,0.20509884,0.41945103,0.5600523
1463,0.27115554,0.22981305,0.5227512,0.1995817,0.42738935,0.5794598
1464,0.28326228,0.2336049,0.60739833,0.16328244,0.4465929,0.58847636
1465,0.28038758,0.25028375,0.5930462,0.21179631,0.43934363,0.6204648
1466,0.24015254,0.2136285,0.5575824,0.17833441,0.41802785,0.53492343
1467,0.26457822,0.2254211,0.5250287,0.19026299,0.4360059,0.58714706
1468,0.2544336,0.21395162,0.5182002,0.18794826,0.40593797,0.523878
1469,0.2634873,0.2219472,0.5203976,0.19260977,0.4594654,0.60373056
1470,0.27876946,0.23230602,0.5235008,0.20756075,0.4125927,0.55575144
1471,0.26433,0.22506529,0.52148753,0.20388804,0.45042524,0.59829396
1472,0.2818909,0.25514698,0.6239512,0.21589802,0.4599608,0.6490437
1473,0.24934478,0.20642507,0.5077972,0.19314706,0.41527194,0.54263777
1474,0.26750445,0.22517048,0.56958544,0.1645429,0.46898127,0.60137117
1475,0.27597892,0.23744367,0.54823065,0.20018123,0.42387515,0.57691157
1476,0.24121162,0.20883697,0.52938807,0.18857694,0.42917842,0.566569
1477,0.27836978,0.24399066,0.58719605,0.21077895,0.43763915,0.604657
1478,0.2802664,0.2439475,0.5731895,0.2133497,0.4378034,0.6056528
1479,0.25724763,0.21776389,0.5223114,0.19494088,0.41099375,0.53875506
1480,0.27534318,0.2380316,0.5472468,0.20388372,0.42014107,0.585579
1481,0.27914593,0.24168468,0.5527702,0.21227576,0.4292553,0.58887887
1482,0.24839282,0.21539316,0.5610796,0.17995417,0.4131894,0.53822875
1483,0.2706856,0.22616816,0.5468566,0.17435423,0.4699545,0.6025132
1484,0.2746022,0.2475272,0.6174471,0.20013817,0.45852357,0.63240284
1485,0.29141176,0.23428884,0.63290894,0.14969319,0.44936803,0.5804094
1486,0.24816686,0.21786392,0.5842043,0.17315067,0.40612975,0.5154223
1487,0.2757401,0.23852819,0.60404444,0.18331127,0.45256913,0.604512
1488,0.26718205,0.216129,0.54677796,0.1933964,0.4454364,0.5273704
1489,0.25725776,0.2222679,0.5444264,0.18863863,0.4204148,0.5620678
1490,0.2752101,0.23082045,0.5216166,0.20565662,0.41081828,0.5771669
1491,0.27249783,0.22216998,0.5245663,0.20416863,0.42515084,0.56066567
1492,0.266864,0.2229803,0.5440946,0.17506748,0.4499395,0.5958209
1493,0.25054103,0.22009228,0.5321443,0.19111893,0.41993487,0.533543
1494,0.25315663,0.19859055,0.4664124,0.19111133,0.44693813,0.5540769
1495,0.25832993,0.20199835,0.45469183,0.19997929,0.46083254,0.59085023
1496,0.26177254,0.19390418,0.4925695,0.17388909,0.46788207,0.55021036
1497,0.2540996,0.20306948,0.46185791,0.19726777,0.44721,0.5656829
1498,0.26048785,0.20074284,0.48831576,0.19164011,0.4389685,0.5364156
1499,0.26890212,0.19175413,0.4991926,0.15473521,0.4808344,0.54745036
1500,0.2562107,0.20552263,0.45614392,0.1990307,0.45454064,0.58482236
1501,0.262858,0.19839934,0.48995286,0.18906632,0.44407493,0.5405182
1502,0.25846034,0.19990923,0.45367324,0.20468216,0.4572176,0.584287
1503,0.26684535,0.18851106,0.50825226,0.1468586,0.46721727,0.5326382
1504,0.25346,0.19584104,0.4846139,0.18094859,0.44492745,0.53940934
1505,0.25765103,0.1909007,0.5105119,0.1661954,0.45440832,0.5255238
1506,0.25697422,0.1993935,0.46101272,0.20579213,0.44467363,0.5663659
1507,0.2554104,0.1909928,0.5144268,0.16333207,0.45113114,0.52456564
1508,0.26410678,0.19044173,0.5000393,0.1594112,0.47331837,0.5442449
1509,0.2615848,0.1947152,0.5012729,0.17486724,0.4525441,0.5316077
1510,0.25513723,0.20083134,0.46373,0.19660805,0.4428226,0.5586181
1511,0.25860557,0.20017503,0.46976548,0.20116481,0.43366292,0.542139
1512,0.26140627,0.18953776,0.5145123,0.15784934,0.4566692,0.52604514
1513,0.2552588,0.19675824,0.48344404,0.17920814,0.443906,0.53658456
1514,0.25397885,0.2000261,0.45474377,0.20240852,0.44869465,0.57825065
1515,0.2626353,0.20504926,0.4816935,0.20345455,0.42377907,0.5303512
1516,0.25773394,0.19823901,0.47846326,0.19109476,0.43773958,0.53519654
1517,0.2601668,0.19529413,0.489763,0.17617661,0.46495357,0.54994714
1518,0.26334915,0.21579283,0.50763106,0.20008546,0.46760637,0.5825743
1519,0.25684392,0.21139753,0.48505512,0.20211387,0.47061905,0.5839044
1520,0.25898266,0.2069897,0.51682603,0.20364398,0.45941508,0.56037986
1521,0.2539285,0.19444755,0.5161826,0.1740285,0.43197986,0.51398593
1522,0.27987564,0.22771023,0.56685865,0.17051783,0.4819746,0.59417117
1523,0.25721067,0.20037869,0.5034629,0.18490972,0.43154928,0.5251906
1524,0.2658715,0.21608229,0.52829754,0.20573486,0.44443658,0.5646836
1525,0.26855743,0.19661285,0.5325415,0.16806377,0.44835144,0.51213866
1526,0.2531064,0.2031884,0.46244133,0.19980374,0.45563477,0.57277906
1527,0.2750376,0.22732446,0.53256863,0.20554024,0.436659,0.5681046
1528,0.27060255,0.21418443,0.54720855,0.18543416,0.44975948,0.5300192
1529,0.25144947,0.19586757,0.47145042,0.1928178,0.44174427,0.5456426
1530,0.26509792,0.22310375,0.52079797,0.20935641,0.46404165,0.58539027
1531,0.25794327,0.20433864,0.5033476,0.19538003,0.4462917,0.5448838
1532,0.25948384,0.2002108,0.5369789,0.17684092,0.4441681,0.5161398
1533,0.27092782,0.22466499,0.5264404,0.20722562,0.4394585,0.5666633
1534,0.26773015,0.21387556,0.536633,0.2026853,0.4535216,0.5518734
1535,0.26879245,0.2195978,0.51563084,0.1980488,0.4628946,0.5831824
1536,0.26047856,0.21172193,0.514875,0.21041408,0.45858178,0.5744924
1537,0.256684,0.20674816,0.46473205,0.19857222,0.45996237,0.58308786
1538,0.2711494,0.20483674,0.5391788,0.18207787,0.45636123,0.52594376
1539,0.25716794,0.20441614,0.4766495,0.19897659,0.45222458,0.56012404
1540,0.2697453,0.22578262,0.53074217,0.20838764,0.44726458,0.5775471
1541,0.2579233,0.19780013,0.52886707,0.17480877,0.43626696,0.5141108
1542,0.26802242,0.22233005,0.522272,0.19171631,0.4812982,0.59663236
1543,0.26510075,0.22172828,0.5252519,0.21299559,0.45867223,0.57668597
1544,0.25003105,0.19414975,0.4823388,0.18487191,0.43686607,0.5363473
1545,0.2623034,0.20025304,0.53617287,0.17933868,0.45056713,0.5245759
1546,0.25945538,0.21434097,0.49683908,0.20531908,0.46377623,0.5789486
1547,0.27402672,0.22513336,0.5487953,0.18251489,0.48646525,0.59919655
1548,0.26190302,0.20639902,0.520911,0.20510721,0.4592998,0.5595248
1549,0.25396374,0.20004554,0.46872413,0.19753902,0.44574603,0.5543191
1550,0.26648945,0.22007075,0.5275922,0.20950773,0.45088065,0.5741386
1551,0.2576775,0.20839158,0.48566332,0.20134822,0.45436475,0.5662951
1552,0.256145,0.20873466,0.47699064,0.2003598,0.46349895,0.5761831
1553,0.25907457,0.2052285,0.5192489,0.19069698,0.4494627,0.5418511
1554,0.26604927,0.209706,0.5409585,0.19243158,0.45282888,0.5363121
1555,0.25877824,0.20413652,0.5227587,0.19449724,0.4553374,0.5398079
1556,0.27021116,0.22120538,0.53383,0.18822207,0.48068643,0.5937978
1557,0.25885504,0.20124936,0.48434633,0.19145699,0.43870145,0.5437331
1558,0.26089543,0.21902476,0.5114939,0.20928714,0.45815766,0.57742625
1559,0.26204842,0.21423174,0.51736856,0.2090488,0.4539762,0.5739264
1560,0.25779957,0.20542186,0.49120283,0.1980947,0.4504954,0.5575079
1561,0.26426172,0.21585733,0.49586427,0.1993319,0.47394457,0.5894627
1562,0.2566911,0.20875427,0.5034517,0.2050772,0.459812,0.5712589
1563,0.2646039,0.21647486,0.5113013,0.19423282,0.48088664,0.5940206
1564,0.25856963,0.21632889,0.5081823,0.21227357,0.4614755,0.57987803
1565,0.26268226,0.21034782,0.4756603,0.19706106,0.46021405,0.5801528
1566,0.25192675,0.19252539,0.5079142,0.17035834,0.44221237,0.5217591
1567,0.25543246,0.21130875,0.49421558,0.2078299,0.46170518,0.57824653
1568,0.18887174,0.12606674,0.40819263,0.3839296,0.2655043,0.34201795
1569,0.22219689,0.14686494,0.40302044,0.48268464,0.24590942,0.3582237
1570,0.21856853,0.14303625,0.3814311,0.50811505,0.22761708,0.34470475
1571,0.21770939,0.16305394,0.4347648,0.39538774,0.27261376,0.36545804
1572,0.23139971,0.14662856,0.41079634,0.4481314,0.26064914,0.36130822
1573,0.21764907,0.14157224,0.38680768,0.48939866,0.2283694,0.3329724
1574,0.20409966,0.13122638,0.39832336,0.4565979,0.2450995,0.32376713
1575,0.22435528,0.14324802,0.3942007,0.47615606,0.22742265,0.33191893
1576,0.22292958,0.14520256,0.37860197,0.5072249,0.22170712,0.3499228
1577,0.23377775,0.13948043,0.39133272,0.47974646,0.23678821,0.34219617
1578,0.20892507,0.13859928,0.40864018,0.43405157,0.24726072,0.3314851
1579,0.22206831,0.14340894,0.38860464,0.49407607,0.23502554,0.35609138
1580,0.20646738,0.13178518,0.39104664,0.4550298,0.23826618,0.32738766
1581,0.2212156,0.14469215,0.37847698,0.5097709,0.22456309,0.35069138
1582,0.22752672,0.15813078,0.44703963,0.40401915,0.28217083,0.3584398
1583,0.2166971,0.14735675,0.4116649,0.432912,0.24966931,0.34861594
1584,0.21942219,0.15705392,0.4197101,0.4185621,0.26552087,0.35807943
1585,0.2252177,0.14386368,0.39243108,0.49291283,0.22447497,0.33562726
1586,0.21568587,0.15793456,0.43284515,0.40409744,0.2731142,0.37151995
1587,0.22320618,0.14307287,0.39643186,0.49666417,0.23636381,0.34529316
1588,0.22526559,0.14524291,0.3872717,0.5036,0.22339423,0.34800628
1589,0.21082741,0.1354951,0.38322973,0.47839636,0.22993048,0.32165143
1590,0.21968694,0.13663861,0.3834751,0.51460326,0.22855958,0.34061223
1591,0.21831492,0.16127485,0.4436164,0.3738377,0.28915107,0.35472238
1592,0.23894785,0.1400721,0.3953639,0.46340626,0.2505173,0.3527895
1593,0.1914432,0.13022193,0.40436715,0.38400924,0.25790566,0.3379154
1594,0.20442995,0.14271815,0.4202475,0.39538786,0.25067818,0.3294884
1595,0.20933872,0.1300677,0.3766173,0.4924301,0.23157892,0.33289325
1596,0.19174443,0.12724593,0.41294718,0.38029233,0.26509088,0.3353099
1597,0.226091,0.14147672,0.39247432,0.48683083,0.23021686,0.33707678
1598,0.22097982,0.14247668,0.39109734,0.4902785,0.23435004,0.34952566
1599,0.21245354,0.16571525,0.44093838,0.36325657,0.28372583,0.35875875
1600,0.21583325,0.13596672,0.37432608,0.519073,0.22652549,0.33931503
1601,0.19718224,0.13461277,0.41808996,0.39719796,0.2537312,0.3198923
1602,0.22683461,0.1515082,0.4274879,0.42950138,0.2709643,0.36047283
1603,0.21928474,0.14557667,0.39930424,0.46864188,0.24133678,0.35688525
1604,0.19566713,0.13204317,0.39648816,0.41327623,0.24971059,0.33483702
1605,0.2205207,0.15440021,0.4187435,0.43874997,0.2584708,0.36142778
1606,0.21570715,0.15278678,0.42177805,0.41097024,0.25953898,0.358809
1607,0.22095889,0.14159629,0.39017117,0.5001445,0.22856241,0.34346324
1608,0.22315627,0.14751408,0.3986755,0.48478737,0.24289122,0.3583126
1609,0.2158925,0.16645004,0.44144773,0.3508148,0.2847984,0.35176912
1610,0.19458017,0.13184178,0.41578525,0.39488623,0.2592329,0.3306029
1611,0.1977337,0.12518717,0.39765084,0.4472872,0.248696,0.32706383
1612,0.22059816,0.14207758,0.3824737,0.50775504,0.23025718,0.35349375
1613,0.21854332,0.15380722,0.41923296,0.42948276,0.26867515,0.36402136
1614,0.22496091,0.14438598,0.38739282,0.50859743,0.22767463,0.35140795
1615,0.19296944,0.12373265,0.39381605,0.43681508,0.25270343,0.333876
1616,0.22850093,0.14279169,0.40058374,0.4734316,0.24377339,0.34746116
1617,0.22311983,0.14587638,0.39631602,0.49567255,0.24204282,0.35893014
1618,0.22206348,0.15170538,0.41895282,0.44829696,0.26296544,0.35906073
